"block","plot","transect","subtransect","date","slope","diameter_cm","decay_class"
"E2","E2:CN","E2:CN:M","E2:CN:M:2","2017-07-20",14,16,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:2","2017-07-20",14,11,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:2","2017-07-20",14,20,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:2","2017-07-20",14,11,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,24,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,23,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,14,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,9,"R"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,19,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,16,"S"
"E2","E2:CN","E2:CN:M","E2:CN:M:3","2017-07-20",36,20,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,97,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,19,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,11,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,17,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,8,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,16,"R"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,17,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,15,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,30,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,24,"R"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,18,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,17,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,23,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,19,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:1","2017-07-10",14,20,"R"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,30,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,27,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,21,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,9,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,21,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,22,"R"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,15,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,32,"R"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,25,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,17,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,10,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,17,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:2","2017-07-10",25,16,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:3","2017-07-10",40,22,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:3","2017-07-10",40,12,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:3","2017-07-10",40,16,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:3","2017-07-10",40,12,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:3","2017-07-10",40,13,"S"
"E2","E2:CN","E2:CN:N","E2:CN:N:3","2017-07-10",40,20,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,24,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,23,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,17,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,25,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,21,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,18,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,25,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,14,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:1","2017-07-10",3,13,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,21,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,15,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,13,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,11,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,23,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,10,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,22,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,16,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:2","2017-07-10",13,8,"R"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,18,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,17,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,17,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,27,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,16,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,19,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,8,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,21,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,50,"S"
"E2","E2:CN","E2:CN:S","E2:CN:S:3","2017-07-10",36,23,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,17,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,21,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,14,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,10,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,50,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,37,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,37,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,18,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,14,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,10,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,24,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,13,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,22,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,14,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,21,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,10,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:1","2017-07-07",0,10,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,65,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,25,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,27,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,24,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,33,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,10,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,20,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,24,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,11,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,16,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,15,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:2","2017-07-07",0,24,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,40,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,16,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,30,"R"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,11,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,15,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,9,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,14,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,20,"S"
"E2","E2:EG","E2:EG:M","E2:EG:M:3","2017-07-07",10,11,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,24,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,16,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,19,"R"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,17,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,13,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,10,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,22,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,10,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,17,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,23,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,17,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,17,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,21,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:1","2017-07-07",1,30,"R"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,17,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,13,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,9,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,11,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,17,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,19,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,9,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,16,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,20,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,20,"R"
"E2","E2:EG","E2:EG:N","E2:EG:N:2","2017-07-07",1,24,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:3","2017-07-07",16,24,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:3","2017-07-07",16,13,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:3","2017-07-07",16,23,"S"
"E2","E2:EG","E2:EG:N","E2:EG:N:3","2017-07-07",16,21,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,30,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,11,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,23,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,22,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,19,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,14,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,22,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,27,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,19,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,30,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,18,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,41,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,25,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,11,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,16,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,14,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,20,"R"
"E2","E2:EG","E2:EG:S","E2:EG:S:1","2017-07-07",0,23,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,22,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,15,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,11,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,12,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,19,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,23,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,9,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,30,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,24,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,16,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:2","2017-07-07",4,17,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,11,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,32,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,11,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,22,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,10,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,22,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,35,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,15,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,15,"R"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,10,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,9,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,30,"S"
"E2","E2:EG","E2:EG:S","E2:EG:S:3","2017-07-07",8,33,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,35,"R"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,60,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,30,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,28,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,17,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,15,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,13,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,19,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,13,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,20,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,17,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,36,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,23,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,18,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:1","2017-07-06",10,27,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,26,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,28,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,9,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,30,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,16,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,14,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,21,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,16,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,12,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,12,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,57,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,11,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,14,"R"
"E2","E2:EH","E2:EH:M","E2:EH:M:2","2017-07-06",13,22,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,18,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,9,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,10,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,9,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,16,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,9,"S"
"E2","E2:EH","E2:EH:M","E2:EH:M:3","2017-07-06",29,8,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,16,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,23,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,34,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,18,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,21,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,26,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,20,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,14,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,20,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:1","2017-07-06",12,34,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,25,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,9,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,22,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,8,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,35,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,9,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,50,"R"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,15,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:2","2017-07-06",17,10,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:3","2017-07-06",26,12,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:3","2017-07-06",26,19,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:3","2017-07-06",26,19,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:3","2017-07-06",26,16,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:3","2017-07-06",26,17,"S"
"E2","E2:EH","E2:EH:N","E2:EH:N:3","2017-07-06",26,21,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,30,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,24,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,13,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,11,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,30,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,47,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,8,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,22,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,11,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,17,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,13,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,8,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,9,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,9,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,19,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,13,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,26,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,10,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,15,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,9,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,10,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,15,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,40,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,15,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,17,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:1","2017-07-06",15,12,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,18,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,16,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,47,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,13,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,20,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,45,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,30,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,22,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:2","2017-07-06",4,12,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,11,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,9,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,9,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,20,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,25,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,23,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,15,"R"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,19,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,20,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,28,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,8,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,9,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,12,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,10,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,37,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,11,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,9,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,28,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,8,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,13,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,13,"S"
"E2","E2:EH","E2:EH:S","E2:EH:S:3","2017-07-06",24,21,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,27,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,25,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,20,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,30,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,15,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,15,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,13,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,12,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,32,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,27,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:1","2017-07-06",16,11,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:2","2017-07-06",16,11,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:2","2017-07-06",16,20,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:2","2017-07-06",16,25,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:2","2017-07-06",16,17,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:3","2017-07-06",12,20,"S"
"E2","E2:EN","E2:EN:N","E2:EN:N:3","2017-07-06",12,29,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,9,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,27,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,15,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,24,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,19,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,20,"S"
"E2","E2:EN","E2:EN:M","E2:EN:M:1","2017-07-06",20,30,"R"
