"","block","plot","transect","subtransect","subsubtransect","time","date","slope_percent","litter_cm","duff_cm","fuel_cm","x1h_count","x10h_count","x100h_count","sum_d2_1000r_cm2","sum_d2_1000s_cm2"
"948","E4","E4:CG","E4:CG:N","E4:CG:N:3","E4:CG:N:3:3","pre",2018-05-30,3,1,0,2,1,1,1,0,5226
"949","E4","E4:CG","E4:CG:S","E4:CG:S:1","E4:CG:S:1:13","post",2019-08-03,3,0,0,0,8,1,1,5305,145
"950","E4","E4:CG","E4:CG:S","E4:CG:S:1","E4:CG:S:1:13","pre",2018-08-30,3,3,5,6,0,4,1,0,6020
"951","E4","E4:CG","E4:CG:S","E4:CG:S:1","E4:CG:S:1:23","post",2019-08-03,3,0,0,0,3,2,0,5305,145
"952","E4","E4:CG","E4:CG:S","E4:CG:S:1","E4:CG:S:1:23","pre",2018-08-30,3,0,0,0.5,14,12,3,0,6020
"953","E4","E4:CG","E4:CG:S","E4:CG:S:1","E4:CG:S:1:3","post",2019-08-03,3,0,0,0,35,8,0,5305,145
"954","E4","E4:CG","E4:CG:S","E4:CG:S:1","E4:CG:S:1:3","pre",2018-08-30,3,2.5,3,17,9,17,4,0,6020
"955","E4","E4:CG","E4:CG:S","E4:CG:S:2","E4:CG:S:2:13","post",2019-08-03,4,0,0,0,1,2,2,3854,0
"956","E4","E4:CG","E4:CG:S","E4:CG:S:2","E4:CG:S:2:13","pre",2018-08-30,4,3.5,0.5,66.5,8,5,12,1681,19643
"957","E4","E4:CG","E4:CG:S","E4:CG:S:2","E4:CG:S:2:23","post",2019-08-03,4,1.5,0,10,10,3,1,3854,0
"958","E4","E4:CG","E4:CG:S","E4:CG:S:2","E4:CG:S:2:23","pre",2018-08-30,4,1,0,36.5,5,14,16,1681,19643
"959","E4","E4:CG","E4:CG:S","E4:CG:S:2","E4:CG:S:2:3","post",2019-08-03,4,0.5,0.5,2,14,12,1,3854,0
"960","E4","E4:CG","E4:CG:S","E4:CG:S:2","E4:CG:S:2:3","pre",2018-08-30,4,0.5,0,0.5,3,3,2,1681,19643
"961","E4","E4:CG","E4:CG:S","E4:CG:S:3","E4:CG:S:3:13","post",2019-08-03,11,0.5,0,0.5,4,1,1,2954,100
"962","E4","E4:CG","E4:CG:S","E4:CG:S:3","E4:CG:S:3:13","pre",2018-08-30,11,0,0,0,6,1,0,0,1029
"963","E4","E4:CG","E4:CG:S","E4:CG:S:3","E4:CG:S:3:23","post",2019-08-03,11,0,0,0.5,2,0,0,2954,100
"964","E4","E4:CG","E4:CG:S","E4:CG:S:3","E4:CG:S:3:23","pre",2018-08-30,11,2,1,7,9,12,2,0,1029
"965","E4","E4:CG","E4:CG:S","E4:CG:S:3","E4:CG:S:3:3","post",2019-08-03,11,0.5,0,7.5,6,3,6,2954,100
"966","E4","E4:CG","E4:CG:S","E4:CG:S:3","E4:CG:S:3:3","pre",2018-08-30,11,0,2,0.5,8,2,0,0,1029
"967","E4","E4:CH","E4:CH:M","E4:CH:M:1","E4:CH:M:1:13","post",2019-08-03,11.4828897338403,0,0,0,20,3,0,4856,0
"968","E4","E4:CH","E4:CH:M","E4:CH:M:1","E4:CH:M:1:13","pre",2018-05-29,11.4828897338403,1,1,12,3,3,0,1834,8538
"969","E4","E4:CH","E4:CH:M","E4:CH:M:1","E4:CH:M:1:23","post",2019-08-03,11.4828897338403,0,0,0,9,8,1,4856,0
"970","E4","E4:CH","E4:CH:M","E4:CH:M:1","E4:CH:M:1:23","pre",2018-05-29,11.4828897338403,3,4.5,10,3,4,2,1834,8538
"971","E4","E4:CH","E4:CH:M","E4:CH:M:1","E4:CH:M:1:3","post",2019-08-03,11.4828897338403,1,0,1,6,4,2,4856,0
"972","E4","E4:CH","E4:CH:M","E4:CH:M:1","E4:CH:M:1:3","pre",2018-05-29,11.4828897338403,1.5,3,1.5,0,1,0,1834,8538
"973","E4","E4:CH","E4:CH:M","E4:CH:M:2","E4:CH:M:2:13","post",2019-08-03,12,0,0,1.5,4,1,0,1975,289
"974","E4","E4:CH","E4:CH:M","E4:CH:M:2","E4:CH:M:2:13","pre",2018-05-29,12,0.5,0.5,3,10,12,4,0,9908
"975","E4","E4:CH","E4:CH:M","E4:CH:M:2","E4:CH:M:2:23","post",2019-08-03,12,0,0,1,31,5,2,1975,289
"976","E4","E4:CH","E4:CH:M","E4:CH:M:2","E4:CH:M:2:23","pre",2018-05-29,12,0.5,0,0.5,0,2,1,0,9908
"977","E4","E4:CH","E4:CH:M","E4:CH:M:2","E4:CH:M:2:3","post",2019-08-03,12,0,0,12.5,3,3,1,1975,289
"978","E4","E4:CH","E4:CH:M","E4:CH:M:2","E4:CH:M:2:3","pre",2018-05-29,12,1,0,16,3,5,0,0,9908
"979","E4","E4:CH","E4:CH:M","E4:CH:M:3","E4:CH:M:3:13","post",2019-08-03,6,0,0,0,6,0,0,1790,346
"980","E4","E4:CH","E4:CH:M","E4:CH:M:3","E4:CH:M:3:13","pre",2018-05-29,6,0.5,0,1,6,12,7,529,5695
"981","E4","E4:CH","E4:CH:M","E4:CH:M:3","E4:CH:M:3:23","post",2019-08-03,6,0,0,0,27,1,3,1790,346
"982","E4","E4:CH","E4:CH:M","E4:CH:M:3","E4:CH:M:3:23","pre",2018-05-29,6,0.5,0,1.5,1,5,2,529,5695
"983","E4","E4:CH","E4:CH:M","E4:CH:M:3","E4:CH:M:3:3","post",2019-08-03,6,0,0,0,0,2,3,1790,346
"984","E4","E4:CH","E4:CH:M","E4:CH:M:3","E4:CH:M:3:3","pre",2018-05-29,6,2,1.5,2,1,4,1,529,5695
"985","E4","E4:CH","E4:CH:N","E4:CH:N:1","E4:CH:N:1:13","post",2019-08-03,3,1,0,1.5,3,10,3,1805,5673
"986","E4","E4:CH","E4:CH:N","E4:CH:N:1","E4:CH:N:1:13","pre",2018-05-29,3,3,1.5,19,4,4,0,900,30429
"987","E4","E4:CH","E4:CH:N","E4:CH:N:1","E4:CH:N:1:23","post",2019-08-03,3,0,0,0,11,13,3,1805,5673
"988","E4","E4:CH","E4:CH:N","E4:CH:N:1","E4:CH:N:1:23","pre",2018-05-29,3,2,3,2,3,3,0,900,30429
"989","E4","E4:CH","E4:CH:N","E4:CH:N:1","E4:CH:N:1:3","post",2019-08-03,3,0,0,0,36,6,3,1805,5673
"990","E4","E4:CH","E4:CH:N","E4:CH:N:1","E4:CH:N:1:3","pre",2018-05-29,3,0.5,0.5,0.5,6,10,3,900,30429
"991","E4","E4:CH","E4:CH:N","E4:CH:N:2","E4:CH:N:2:13","post",2019-08-03,8,1.5,0,1.5,3,4,0,1654,3871
"992","E4","E4:CH","E4:CH:N","E4:CH:N:2","E4:CH:N:2:13","pre",2018-05-29,8,1,2.5,1,0,3,1,1429,5678
"993","E4","E4:CH","E4:CH:N","E4:CH:N:2","E4:CH:N:2:23","post",2019-08-03,8,5,0,10,6,3,6,1654,3871
"994","E4","E4:CH","E4:CH:N","E4:CH:N:2","E4:CH:N:2:23","pre",2018-05-29,8,0,0,2.5,4,13,2,1429,5678
"995","E4","E4:CH","E4:CH:N","E4:CH:N:2","E4:CH:N:2:3","post",2019-08-03,8,1.5,0,1.5,3,2,0,1654,3871
"996","E4","E4:CH","E4:CH:N","E4:CH:N:2","E4:CH:N:2:3","pre",2018-05-29,8,0.5,0,0.5,1,1,1,1429,5678
"997","E4","E4:CH","E4:CH:N","E4:CH:N:3","E4:CH:N:3:13","post",2019-08-03,10,0,0,7.5,5,4,4,540,4643
"998","E4","E4:CH","E4:CH:N","E4:CH:N:3","E4:CH:N:3:13","pre",2018-05-29,10,2,1.5,41.5,9,17,8,1025,12834
"999","E4","E4:CH","E4:CH:N","E4:CH:N:3","E4:CH:N:3:23","post",2019-08-03,10,0,0,0,8,7,5,540,4643
"1000","E4","E4:CH","E4:CH:N","E4:CH:N:3","E4:CH:N:3:23","pre",2018-05-29,10,3,1.5,3,0,3,0,1025,12834
"1001","E4","E4:CH","E4:CH:N","E4:CH:N:3","E4:CH:N:3:3","post",2019-08-03,10,3.5,0,3.5,12,4,7,540,4643
"1002","E4","E4:CH","E4:CH:N","E4:CH:N:3","E4:CH:N:3:3","pre",2018-05-29,10,1,0.5,1,5,2,0,1025,12834
"1003","E4","E4:CH","E4:CH:S","E4:CH:S:1","E4:CH:S:1:13","post",2019-08-03,6,0,0,0,15,3,5,865,3543
"1004","E4","E4:CH","E4:CH:S","E4:CH:S:1","E4:CH:S:1:13","pre",2018-05-29,6,1.5,0.5,8.5,1,6,14,0,8544
"1005","E4","E4:CH","E4:CH:S","E4:CH:S:1","E4:CH:S:1:23","post",2019-08-03,6,0,0,1.5,3,3,0,865,3543
"1006","E4","E4:CH","E4:CH:S","E4:CH:S:1","E4:CH:S:1:23","pre",2018-05-29,6,1,0,22,2,2,1,0,8544
"1007","E4","E4:CH","E4:CH:S","E4:CH:S:1","E4:CH:S:1:3","post",2019-08-03,6,1,0,1,14,2,4,865,3543
"1008","E4","E4:CH","E4:CH:S","E4:CH:S:1","E4:CH:S:1:3","pre",2018-05-29,6,0,0,6.5,2,5,4,0,8544
"1009","E4","E4:CH","E4:CH:S","E4:CH:S:2","E4:CH:S:2:13","post",2019-08-03,7,0.5,0,9,6,3,1,621,0
"1010","E4","E4:CH","E4:CH:S","E4:CH:S:2","E4:CH:S:2:13","pre",2018-05-29,7,2,2.5,36.5,1,1,0,706,7939
"1011","E4","E4:CH","E4:CH:S","E4:CH:S:2","E4:CH:S:2:23","post",2019-08-03,7,1,0,1,6,1,0,621,0
"1012","E4","E4:CH","E4:CH:S","E4:CH:S:2","E4:CH:S:2:23","pre",2018-05-29,7,0.5,0.5,4.5,1,5,4,706,7939
"1013","E4","E4:CH","E4:CH:S","E4:CH:S:2","E4:CH:S:2:3","post",2019-08-03,7,0.5,0,0.5,4,3,1,621,0
"1014","E4","E4:CH","E4:CH:S","E4:CH:S:2","E4:CH:S:2:3","pre",2018-05-29,7,1,0,3,1,2,0,706,7939
"1015","E4","E4:CH","E4:CH:S","E4:CH:S:3","E4:CH:S:3:13","post",2019-08-03,6,1,0,1,4,6,16,1186,2326
"1016","E4","E4:CH","E4:CH:S","E4:CH:S:3","E4:CH:S:3:13","pre",2018-05-29,6,0.5,0,55.5,0,1,8,0,6230
"1017","E4","E4:CH","E4:CH:S","E4:CH:S:3","E4:CH:S:3:23","post",2019-08-03,6,0.5,0,0.5,1,1,6,1186,2326
"1018","E4","E4:CH","E4:CH:S","E4:CH:S:3","E4:CH:S:3:23","pre",2018-05-29,6,0.5,0,52.5,0,1,2,0,6230
"1019","E4","E4:CH","E4:CH:S","E4:CH:S:3","E4:CH:S:3:3","post",2019-08-03,6,0,0,0,6,2,3,1186,2326
"1020","E4","E4:CH","E4:CH:S","E4:CH:S:3","E4:CH:S:3:3","pre",2018-05-29,6,0.5,0,9,4,0,2,0,6230
"1021","E4","E4:CN","E4:CN:M","E4:CN:M:1","E4:CN:M:1:13","post",2019-08-03,11.4828897338403,0,0,0,0,13,1,0,0
"1022","E4","E4:CN","E4:CN:M","E4:CN:M:1","E4:CN:M:1:13","pre",2018-05-30,11.4828897338403,2,0,3.5,0,4,2,0,5346
"1023","E4","E4:CN","E4:CN:M","E4:CN:M:1","E4:CN:M:1:23","post",2019-08-03,11.4828897338403,0,0,1,15,1,0,0,0
"1024","E4","E4:CN","E4:CN:M","E4:CN:M:1","E4:CN:M:1:23","pre",2018-05-30,11.4828897338403,2,0,2,5,0,0,0,5346
"1025","E4","E4:CN","E4:CN:M","E4:CN:M:1","E4:CN:M:1:3","post",2019-08-03,11.4828897338403,0,0,0,10,0,1,0,0
"1026","E4","E4:CN","E4:CN:M","E4:CN:M:1","E4:CN:M:1:3","pre",2018-05-30,11.4828897338403,1,0,1,3,1,0,0,5346
"1027","E4","E4:CN","E4:CN:M","E4:CN:M:2","E4:CN:M:2:13","post",2019-08-03,2,0.5,0.5,1.5,13,3,1,793,169
"1028","E4","E4:CN","E4:CN:M","E4:CN:M:2","E4:CN:M:2:13","pre",2018-05-30,2,1.5,1,58.5,3,12,1,3136,17888
"1029","E4","E4:CN","E4:CN:M","E4:CN:M:2","E4:CN:M:2:23","post",2019-08-03,2,1.5,1,2,0,2,0,793,169
"1030","E4","E4:CN","E4:CN:M","E4:CN:M:2","E4:CN:M:2:23","pre",2018-05-30,2,1.5,2,1.5,0,0,1,3136,17888
"1031","E4","E4:CN","E4:CN:M","E4:CN:M:2","E4:CN:M:2:3","post",2019-08-03,2,0,0,1,5,4,0,793,169
"1032","E4","E4:CN","E4:CN:M","E4:CN:M:2","E4:CN:M:2:3","pre",2018-05-30,2,1,1,1,0,0,2,3136,17888
"1033","E4","E4:CN","E4:CN:M","E4:CN:M:3","E4:CN:M:3:13","post",2019-08-03,14,0,0,30,0,0,0,7576,0
"1034","E4","E4:CN","E4:CN:M","E4:CN:M:3","E4:CN:M:3:13","pre",2018-05-30,14,2,3.5,40,15,10,0,1250,12816
"1035","E4","E4:CN","E4:CN:M","E4:CN:M:3","E4:CN:M:3:23","post",2019-08-03,14,0.5,0,0.5,25,7,0,7576,0
"1036","E4","E4:CN","E4:CN:M","E4:CN:M:3","E4:CN:M:3:23","pre",2018-05-30,14,2.5,8,28.5,6,4,3,1250,12816
"1037","E4","E4:CN","E4:CN:M","E4:CN:M:3","E4:CN:M:3:3","post",2019-08-03,14,1,0,1,3,2,9,7576,0
"1038","E4","E4:CN","E4:CN:M","E4:CN:M:3","E4:CN:M:3:3","pre",2018-05-30,14,1,0,10.5,1,14,8,1250,12816
"1039","E4","E4:CN","E4:CN:N","E4:CN:N:1","E4:CN:N:1:13","post",2019-08-03,3,0,0,10,3,2,2,169,2218
"1040","E4","E4:CN","E4:CN:N","E4:CN:N:1","E4:CN:N:1:13","pre",2018-05-30,3,1.5,1,4,2,6,3,0,8327
"1041","E4","E4:CN","E4:CN:N","E4:CN:N:1","E4:CN:N:1:23","post",2019-08-03,3,0,0,2,18,1,2,169,2218
"1042","E4","E4:CN","E4:CN:N","E4:CN:N:1","E4:CN:N:1:23","pre",2018-05-30,3,2,2,2,3,6,2,0,8327
"1043","E4","E4:CN","E4:CN:N","E4:CN:N:1","E4:CN:N:1:3","post",2019-08-03,3,3,0,3,14,9,2,169,2218
"1044","E4","E4:CN","E4:CN:N","E4:CN:N:1","E4:CN:N:1:3","pre",2018-05-30,3,0.5,1,0.5,6,7,4,0,8327
"1045","E4","E4:CN","E4:CN:N","E4:CN:N:2","E4:CN:N:2:13","post",2019-08-03,6,1.5,0,1.5,3,7,2,0,934
"1046","E4","E4:CN","E4:CN:N","E4:CN:N:2","E4:CN:N:2:13","pre",2018-05-30,6,1.5,4,2.5,0,0,0,3541,9938
"1047","E4","E4:CN","E4:CN:N","E4:CN:N:2","E4:CN:N:2:23","post",2019-08-03,6,0.5,0,0.5,5,7,2,0,934
"1048","E4","E4:CN","E4:CN:N","E4:CN:N:2","E4:CN:N:2:23","pre",2018-05-30,6,7,5,12.5,1,7,5,3541,9938
"1049","E4","E4:CN","E4:CN:N","E4:CN:N:2","E4:CN:N:2:3","post",2019-08-03,6,0.5,0,7,15,1,1,0,934
"1050","E4","E4:CN","E4:CN:N","E4:CN:N:2","E4:CN:N:2:3","pre",2018-05-30,6,1.5,1.5,23,0,4,0,3541,9938
"1051","E4","E4:CN","E4:CN:N","E4:CN:N:3","E4:CN:N:3:13","post",2019-08-03,12,0.5,0,4.5,15,5,1,64,100
"1052","E4","E4:CN","E4:CN:N","E4:CN:N:3","E4:CN:N:3:13","pre",2018-05-30,12,1.5,2,12.5,2,9,1,676,11839
"1053","E4","E4:CN","E4:CN:N","E4:CN:N:3","E4:CN:N:3:23","post",2019-08-03,12,0,0,2.5,1,2,0,64,100
"1054","E4","E4:CN","E4:CN:N","E4:CN:N:3","E4:CN:N:3:23","pre",2018-05-30,12,1,4,1,0,0,2,676,11839
"1055","E4","E4:CN","E4:CN:N","E4:CN:N:3","E4:CN:N:3:3","post",2019-08-03,12,0,0,0,1,2,0,64,100
"1056","E4","E4:CN","E4:CN:N","E4:CN:N:3","E4:CN:N:3:3","pre",2018-05-30,12,3.5,4,3.5,2,5,1,676,11839
"1057","E4","E4:CN","E4:CN:S","E4:CN:S:1","E4:CN:S:1:13","post",2019-08-03,4,0,0,1.5,7,2,2,64,2527
"1058","E4","E4:CN","E4:CN:S","E4:CN:S:1","E4:CN:S:1:13","pre",2018-05-30,4,1.5,1,40.5,0,7,2,289,9417
"1059","E4","E4:CN","E4:CN:S","E4:CN:S:1","E4:CN:S:1:23","post",2019-08-03,4,0,0,0,43,5,5,64,2527
"1060","E4","E4:CN","E4:CN:S","E4:CN:S:1","E4:CN:S:1:23","pre",2018-05-30,4,1.5,3,13.5,4,2,0,289,9417
"1061","E4","E4:CN","E4:CN:S","E4:CN:S:1","E4:CN:S:1:3","post",2019-08-03,4,0,0,0,7,4,3,64,2527
"1062","E4","E4:CN","E4:CN:S","E4:CN:S:1","E4:CN:S:1:3","pre",2018-05-30,4,0.5,1,0.5,0,1,5,289,9417
"1063","E4","E4:CN","E4:CN:S","E4:CN:S:2","E4:CN:S:2:13","post",2019-08-03,14,2.5,0,2.5,3,0,0,64,5042
"1064","E4","E4:CN","E4:CN:S","E4:CN:S:2","E4:CN:S:2:13","pre",2018-05-30,14,2,3.5,2,0,1,0,0,6975
"1065","E4","E4:CN","E4:CN:S","E4:CN:S:2","E4:CN:S:2:23","post",2019-08-03,14,1.5,0,1.5,4,0,0,64,5042
"1066","E4","E4:CN","E4:CN:S","E4:CN:S:2","E4:CN:S:2:23","pre",2018-05-30,14,0.5,0,1.5,0,7,6,0,6975
"1067","E4","E4:CN","E4:CN:S","E4:CN:S:2","E4:CN:S:2:3","post",2019-08-03,14,0.5,0,0.5,0,0,1,64,5042
"1068","E4","E4:CN","E4:CN:S","E4:CN:S:2","E4:CN:S:2:3","pre",2018-05-30,14,1.5,1,3.5,0,1,1,0,6975
"1069","E4","E4:CN","E4:CN:S","E4:CN:S:3","E4:CN:S:3:13","post",2019-08-03,11.4828897338403,0,0,0,7,7,1,829,2675
"1070","E4","E4:CN","E4:CN:S","E4:CN:S:3","E4:CN:S:3:13","pre",2018-05-30,11.4828897338403,2,2.5,10,35,7,0,0,6503
"1071","E4","E4:CN","E4:CN:S","E4:CN:S:3","E4:CN:S:3:23","post",2019-08-03,11.4828897338403,0,0,0,2,0,1,829,2675
"1072","E4","E4:CN","E4:CN:S","E4:CN:S:3","E4:CN:S:3:23","pre",2018-05-30,11.4828897338403,3.5,4.5,4.5,0,6,3,0,6503
"1073","E4","E4:CN","E4:CN:S","E4:CN:S:3","E4:CN:S:3:3","post",2019-08-03,11.4828897338403,0.5,0,0.5,0,2,3,829,2675
"1074","E4","E4:CN","E4:CN:S","E4:CN:S:3","E4:CN:S:3:3","pre",2018-05-30,11.4828897338403,2,4,34,0,7,3,0,6503
"1075","E4","E4:EG","E4:EG:M","E4:EG:M:1","E4:EG:M:1:13","post",2019-08-03,4,0,0,1,22,10,0,880,0
"1076","E4","E4:EG","E4:EG:M","E4:EG:M:1","E4:EG:M:1:13","pre",2018-05-30,4,0.5,0,0.5,1,2,0,0,2548
"1077","E4","E4:EG","E4:EG:M","E4:EG:M:1","E4:EG:M:1:23","post",2019-08-03,4,0.5,0,0.5,0,3,0,880,0
"1078","E4","E4:EG","E4:EG:M","E4:EG:M:1","E4:EG:M:1:23","pre",2018-05-30,4,0.5,0,0.5,4,13,2,0,2548
"1079","E4","E4:EG","E4:EG:M","E4:EG:M:1","E4:EG:M:1:3","post",2019-08-03,4,1,0,1,3,2,0,880,0
"1080","E4","E4:EG","E4:EG:M","E4:EG:M:1","E4:EG:M:1:3","pre",2018-05-30,4,1,1.5,2,1,7,0,0,2548
"1081","E4","E4:EG","E4:EG:M","E4:EG:M:3","E4:EG:M:3:13","post",2019-08-03,5,1,0,15,8,5,0,2510,144
"1082","E4","E4:EG","E4:EG:M","E4:EG:M:3","E4:EG:M:3:13","pre",2018-05-30,5,1,1,4.5,0,2,0,3688,12326
"1083","E4","E4:EG","E4:EG:M","E4:EG:M:3","E4:EG:M:3:23","post",2019-08-03,5,1.5,0,1.5,3,1,1,2510,144
"1084","E4","E4:EG","E4:EG:M","E4:EG:M:3","E4:EG:M:3:23","pre",2018-05-30,5,1,0.5,1,0,7,0,3688,12326
"1085","E4","E4:EG","E4:EG:M","E4:EG:M:3","E4:EG:M:3:3","post",2019-08-03,5,0,0,7.5,21,4,0,2510,144
"1086","E4","E4:EG","E4:EG:M","E4:EG:M:3","E4:EG:M:3:3","pre",2018-05-30,5,1.5,3.5,1.5,0,5,3,3688,12326
"1087","E4","E4:EG","E4:EG:N","E4:EG:N:1","E4:EG:N:1:13","post",2019-08-03,2,0,0,0,11,1,1,121,0
"1088","E4","E4:EG","E4:EG:N","E4:EG:N:1","E4:EG:N:1:13","pre",2018-05-30,2,1,3.5,1,5,3,3,0,3262
"1089","E4","E4:EG","E4:EG:N","E4:EG:N:1","E4:EG:N:1:23","post",2019-08-03,2,0,0,0,7,6,2,121,0
"1090","E4","E4:EG","E4:EG:N","E4:EG:N:1","E4:EG:N:1:23","pre",2018-05-30,2,1,2,1,4,8,0,0,3262
"1091","E4","E4:EG","E4:EG:N","E4:EG:N:1","E4:EG:N:1:3","post",2019-08-03,2,0,0,0,16,0,0,121,0
"1092","E4","E4:EG","E4:EG:N","E4:EG:N:1","E4:EG:N:1:3","pre",2018-05-30,2,0.5,3.5,12,6,8,0,0,3262
"1093","E4","E4:EG","E4:EG:N","E4:EG:N:2","E4:EG:N:2:13","post",2019-08-03,6,0,0,1,6,3,1,505,0
"1094","E4","E4:EG","E4:EG:N","E4:EG:N:2","E4:EG:N:2:13","pre",2018-05-30,6,2,3.5,12.5,0,4,8,986,1066
"1095","E4","E4:EG","E4:EG:N","E4:EG:N:2","E4:EG:N:2:23","post",2019-08-03,6,0,0,0,35,9,0,505,0
"1096","E4","E4:EG","E4:EG:N","E4:EG:N:2","E4:EG:N:2:23","pre",2018-05-30,6,2.5,0.5,2.5,1,1,0,986,1066
"1097","E4","E4:EG","E4:EG:N","E4:EG:N:2","E4:EG:N:2:3","post",2019-08-03,6,0,0,0,3,2,1,505,0
"1098","E4","E4:EG","E4:EG:N","E4:EG:N:2","E4:EG:N:2:3","pre",2018-05-30,6,1.5,2.5,2,4,3,0,986,1066
"1099","E4","E4:EG","E4:EG:N","E4:EG:N:3","E4:EG:N:3:13","post",2019-08-03,2,0,0,0,3,2,2,5652,121
"1100","E4","E4:EG","E4:EG:N","E4:EG:N:3","E4:EG:N:3:13","pre",2018-05-30,2,3,4,31,5,5,3,0,12548
"1101","E4","E4:EG","E4:EG:N","E4:EG:N:3","E4:EG:N:3:23","post",2019-08-03,2,0,0,0.5,4,2,0,5652,121
"1102","E4","E4:EG","E4:EG:N","E4:EG:N:3","E4:EG:N:3:23","pre",2018-05-30,2,1,0,1,2,9,1,0,12548
"1103","E4","E4:EG","E4:EG:N","E4:EG:N:3","E4:EG:N:3:3","post",2019-08-03,2,1,0,1.5,12,1,1,5652,121
"1104","E4","E4:EG","E4:EG:N","E4:EG:N:3","E4:EG:N:3:3","pre",2018-05-30,2,1,1.5,3.5,0,0,1,0,12548
"1105","E4","E4:EG","E4:EG:S","E4:EG:S:1","E4:EG:S:1:13","post",2019-08-03,10,0,0,0,6,5,1,400,0
"1106","E4","E4:EG","E4:EG:S","E4:EG:S:1","E4:EG:S:1:13","pre",2018-05-30,10,2,1.5,4.5,8,12,4,64,6355
"1107","E4","E4:EG","E4:EG:S","E4:EG:S:1","E4:EG:S:1:23","post",2019-08-03,10,0,0,1.5,7,6,6,400,0
"1108","E4","E4:EG","E4:EG:S","E4:EG:S:1","E4:EG:S:1:23","pre",2018-05-30,10,1.5,2.5,3,2,9,3,64,6355
"1109","E4","E4:EG","E4:EG:S","E4:EG:S:1","E4:EG:S:1:3","post",2019-08-03,10,0,0,0.5,1,5,0,400,0
"1110","E4","E4:EG","E4:EG:S","E4:EG:S:1","E4:EG:S:1:3","pre",2018-05-30,10,0.5,1,6.5,2,2,1,64,6355
"1111","E4","E4:EG","E4:EG:S","E4:EG:S:2","E4:EG:S:2:13","post",2019-08-03,6,0,0,0,10,1,0,910,0
"1112","E4","E4:EG","E4:EG:S","E4:EG:S:2","E4:EG:S:2:13","pre",2018-05-30,6,2,6.5,19,2,4,1,625,10308
"1113","E4","E4:EG","E4:EG:S","E4:EG:S:2","E4:EG:S:2:23","post",2019-08-03,6,0,0,1.5,2,4,0,910,0
"1114","E4","E4:EG","E4:EG:S","E4:EG:S:2","E4:EG:S:2:23","pre",2018-05-30,6,0.5,0.5,7.5,17,14,1,625,10308
"1115","E4","E4:EG","E4:EG:S","E4:EG:S:2","E4:EG:S:2:3","post",2019-08-03,6,0,0,0,8,1,0,910,0
"1116","E4","E4:EG","E4:EG:S","E4:EG:S:2","E4:EG:S:2:3","pre",2018-05-30,6,3,2.5,28,3,1,2,625,10308
"1117","E4","E4:EH","E4:EH:M","E4:EH:M:1","E4:EH:M:1:13","post",2019-08-02,7,0,0,0,0,2,0,5101,260
"1118","E4","E4:EH","E4:EH:M","E4:EH:M:1","E4:EH:M:1:13","pre",2018-05-31,7,2,1.5,20.5,1,8,4,576,7894
"1119","E4","E4:EH","E4:EH:M","E4:EH:M:1","E4:EH:M:1:23","post",2019-08-02,7,1,0,1,2,2,0,5101,260
"1120","E4","E4:EH","E4:EH:M","E4:EH:M:1","E4:EH:M:1:23","pre",2018-05-31,7,1,2,2,6,3,0,576,7894
"1121","E4","E4:EH","E4:EH:M","E4:EH:M:1","E4:EH:M:1:3","post",2019-08-02,7,0.5,0.5,0.5,3,0,2,5101,260
"1122","E4","E4:EH","E4:EH:M","E4:EH:M:1","E4:EH:M:1:3","pre",2018-05-31,7,0.5,0,106,1,3,6,576,7894
"1123","E4","E4:EH","E4:EH:M","E4:EH:M:2","E4:EH:M:2:13","post",2019-08-02,11.4828897338403,0.5,0,0.5,8,0,0,0,0
"1124","E4","E4:EH","E4:EH:M","E4:EH:M:2","E4:EH:M:2:13","pre",2018-05-31,11.4828897338403,2,2,3,2,7,1,961,561
"1125","E4","E4:EH","E4:EH:M","E4:EH:M:2","E4:EH:M:2:23","post",2019-08-02,11.4828897338403,0,0,0,3,2,0,0,0
"1126","E4","E4:EH","E4:EH:M","E4:EH:M:2","E4:EH:M:2:23","pre",2018-05-31,11.4828897338403,0,0,0,4,4,0,961,561
"1127","E4","E4:EH","E4:EH:M","E4:EH:M:2","E4:EH:M:2:3","post",2019-08-02,11.4828897338403,0.5,4.5,7.5,15,1,0,0,0
"1128","E4","E4:EH","E4:EH:M","E4:EH:M:2","E4:EH:M:2:3","pre",2018-05-31,11.4828897338403,0.5,0,0.5,0,4,3,961,561
"1129","E4","E4:EH","E4:EH:M","E4:EH:M:3","E4:EH:M:3:13","post",2019-08-02,15,1,0,4.5,14,10,1,144,144
"1130","E4","E4:EH","E4:EH:M","E4:EH:M:3","E4:EH:M:3:13","pre",2018-05-31,15,4,3,6,2,8,3,0,4428
"1131","E4","E4:EH","E4:EH:M","E4:EH:M:3","E4:EH:M:3:23","post",2019-08-02,15,1,0,1,9,3,0,144,144
"1132","E4","E4:EH","E4:EH:M","E4:EH:M:3","E4:EH:M:3:23","pre",2018-05-31,15,2,3,14.5,0,2,3,0,4428
"1133","E4","E4:EH","E4:EH:M","E4:EH:M:3","E4:EH:M:3:3","post",2019-08-02,15,0,0,0,4,1,3,144,144
"1134","E4","E4:EH","E4:EH:M","E4:EH:M:3","E4:EH:M:3:3","pre",2018-05-31,15,2,0.5,3.5,21,8,0,0,4428
